
=== TestCase4 case4\fail1\basic1 Fail execution 1 ===
{traceId=8002566c837ca58a, spanId=8002566c837ca58a, hostName=ts-travel2-service, srcName=null, src=null, host=ts-travel2-service, clock={"ts-travel2-service":1}, event=ts-travel2-service.Travel2Controller.query, type=sr, parentId=, timestamp=1517209604432000, }
{traceId=8002566c837ca58a, spanId=3b019f217bdced7f, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":34,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":11,"ts-station-service":24,"ts-route-service":6,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=sr, parentId=8002566c837ca58a, timestamp=1517209604871500, }
{traceId=8002566c837ca58a, spanId=c828b6aa9103f7ac, hostName=ts-seat-service, destName=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":34,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":12,"ts-station-service":24,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=3b019f217bdced7f, timestamp=1517209604873500, }
{traceId=8002566c837ca58a, spanId=c828b6aa9103f7ac, hostName=ts-travel2-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":35,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":12,"ts-station-service":24,"ts-route-service":6,"ts-order-other-service":4}, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=sr, parentId=3b019f217bdced7f, timestamp=1517209604875500, }
{traceId=8002566c837ca58a, spanId=417ad161d3cc6235, hostName=ts-travel2-service, destName=ts-route-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":36,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":12,"ts-station-service":24,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-route-service, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=cs, parentId=c828b6aa9103f7ac, timestamp=1517209604878500, }
{traceId=8002566c837ca58a, spanId=417ad161d3cc6235, hostName=ts-route-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-route-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":36,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":12,"ts-station-service":24,"ts-route-service":7,"ts-order-other-service":4}, event=ts-route-service.RouteController.queryById, type=sr, parentId=c828b6aa9103f7ac, timestamp=1517209604880500, }
{traceId=8002566c837ca58a, spanId=417ad161d3cc6235, hostName=ts-route-service, destName=ts-travel2-service, host=ts-route-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":36,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":12,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=c828b6aa9103f7ac, timestamp=1517209604889500, }
{traceId=8002566c837ca58a, spanId=417ad161d3cc6235, hostName=ts-travel2-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":37,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":12,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":4}, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=cr, parentId=c828b6aa9103f7ac, timestamp=1517209604891500, }
{traceId=8002566c837ca58a, spanId=c828b6aa9103f7ac, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":38,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":12,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=ss, parentId=3b019f217bdced7f, timestamp=1517209604893500, }
{traceId=8002566c837ca58a, spanId=c828b6aa9103f7ac, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":38,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":13,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=3b019f217bdced7f, timestamp=1517209604895500, }
{traceId=8002566c837ca58a, spanId=99b92fd0a89c7390, hostName=ts-seat-service, destName=ts-order-other-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":38,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":14,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":4}, dest=ts-order-other-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=3b019f217bdced7f, timestamp=1517209604897500, }
{traceId=8002566c837ca58a, spanId=99b92fd0a89c7390, hostName=ts-order-other-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-order-other-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":38,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":14,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":5}, event=ts-order-other-service.OrderOtherController.getTicketListByDateAndTripId, type=sr, parentId=3b019f217bdced7f, timestamp=1517209604900500, }
{traceId=8002566c837ca58a, spanId=99b92fd0a89c7390, hostName=ts-order-other-service, destName=ts-seat-service, host=ts-order-other-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":38,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":14,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, dest=ts-seat-service, event=ts-order-other-service.OrderOtherController.getTicketListByDateAndTripId, type=ss, parentId=3b019f217bdced7f, timestamp=1517209604905500, }
{traceId=8002566c837ca58a, spanId=99b92fd0a89c7390, hostName=ts-seat-service, srcName=ts-order-other-service, src=ts-order-other-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":38,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":15,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=3b019f217bdced7f, timestamp=1517209604908500, }
{traceId=8002566c837ca58a, spanId=37519ee8db2badbd, hostName=ts-seat-service, destName=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":38,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":16,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, dest=ts-travel2-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=3b019f217bdced7f, timestamp=1517209604910500, }
{traceId=8002566c837ca58a, spanId=37519ee8db2badbd, hostName=ts-travel2-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":39,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":16,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=sr, parentId=3b019f217bdced7f, timestamp=1517209604912000, }
{traceId=8002566c837ca58a, spanId=30a71093328c900a, hostName=ts-travel2-service, destName=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":40,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":16,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, dest=ts-train-service, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=cs, parentId=37519ee8db2badbd, timestamp=1517209604916000, }
{traceId=8002566c837ca58a, spanId=30a71093328c900a, hostName=ts-train-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":40,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":5,"ts-seat-service":16,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=37519ee8db2badbd, timestamp=1517209604918500, }
{traceId=8002566c837ca58a, spanId=30a71093328c900a, hostName=ts-train-service, destName=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":40,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":6,"ts-seat-service":16,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, dest=ts-travel2-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=37519ee8db2badbd, timestamp=1517209604923500, }
{traceId=8002566c837ca58a, spanId=30a71093328c900a, hostName=ts-travel2-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":41,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":6,"ts-seat-service":16,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=cr, parentId=37519ee8db2badbd, timestamp=1517209604926000, }
{traceId=8002566c837ca58a, spanId=37519ee8db2badbd, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":42,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":6,"ts-seat-service":16,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=ss, parentId=3b019f217bdced7f, timestamp=1517209604928000, }
{traceId=8002566c837ca58a, spanId=37519ee8db2badbd, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":42,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":6,"ts-seat-service":17,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=3b019f217bdced7f, timestamp=1517209604929500, }
{traceId=8002566c837ca58a, spanId=6b6d93cea1ccc98d, hostName=ts-seat-service, destName=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":42,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":6,"ts-seat-service":18,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, dest=ts-config-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=3b019f217bdced7f, timestamp=1517209604931500, }
{traceId=8002566c837ca58a, spanId=6b6d93cea1ccc98d, hostName=ts-config-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":48,"ts-config-service":3,"ts-travel2-service":42,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":6,"ts-seat-service":18,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, event=ts-config-service.ConfigController.query, type=sr, parentId=3b019f217bdced7f, timestamp=1517209604933500, }
{traceId=8002566c837ca58a, spanId=6b6d93cea1ccc98d, hostName=ts-config-service, destName=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":42,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":6,"ts-seat-service":18,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, dest=ts-seat-service, event=ts-config-service.ConfigController.query, type=ss, parentId=3b019f217bdced7f, timestamp=1517209604938500, }
{traceId=8002566c837ca58a, spanId=6b6d93cea1ccc98d, hostName=ts-seat-service, srcName=ts-config-service, src=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":42,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":6,"ts-seat-service":19,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=3b019f217bdced7f, timestamp=1517209604940500, }
{traceId=8002566c837ca58a, spanId=3b019f217bdced7f, hostName=ts-seat-service, destName=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":42,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":6,"ts-seat-service":20,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, dest=ts-travel2-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=ss, parentId=8002566c837ca58a, timestamp=1517209604942500, }
{traceId=8002566c837ca58a, spanId=3b019f217bdced7f, hostName=ts-travel2-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":43,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":6,"ts-seat-service":20,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, event=ts-travel2-service.Travel2Controller.query, type=cr, parentId=8002566c837ca58a, timestamp=1517209604944000, }
{traceId=8002566c837ca58a, spanId=c4b1bc41e7a4c1b1, hostName=ts-travel2-service, destName=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":44,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":6,"ts-seat-service":20,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, dest=ts-train-service, event=ts-travel2-service.Travel2Controller.query, type=cs, parentId=8002566c837ca58a, timestamp=1517209604946000, }
{traceId=8002566c837ca58a, spanId=c4b1bc41e7a4c1b1, hostName=ts-train-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":44,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":7,"ts-seat-service":20,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=8002566c837ca58a, timestamp=1517209604948500, }
{traceId=8002566c837ca58a, spanId=c4b1bc41e7a4c1b1, hostName=ts-train-service, destName=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":44,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":8,"ts-seat-service":20,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, dest=ts-travel2-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=8002566c837ca58a, timestamp=1517209604953500, }
{traceId=8002566c837ca58a, spanId=c4b1bc41e7a4c1b1, hostName=ts-travel2-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":45,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":8,"ts-seat-service":20,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, event=ts-travel2-service.Travel2Controller.query, type=cr, parentId=8002566c837ca58a, timestamp=1517209604956000, }
{traceId=8002566c837ca58a, spanId=dcb9be1c8fd71054, hostName=ts-travel2-service, destName=ts-route-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":8,"ts-seat-service":20,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, dest=ts-route-service, event=ts-travel2-service.Travel2Controller.query, type=cs, parentId=8002566c837ca58a, timestamp=1517209604957000, }
