
=== TestCase8 case8\success\basic2 Success execution 1 ===
{traceId=0097cea16167cce6, spanId=0097cea16167cce6, hostName=ts-preserve-other-service, srcName=null, src=null, host=ts-preserve-other-service, clock={"ts-preserve-other-service":1}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=sr, parentId=, timestamp=1517224377907000, }
{traceId=0097cea16167cce6, spanId=fec7cafa4c15648c, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":40,"ts-travel2-service":18,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":26,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=3853e86202ed5fe2, timestamp=1517224378171500, }
{traceId=0097cea16167cce6, spanId=fec7cafa4c15648c, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":40,"ts-travel2-service":18,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":27,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=3853e86202ed5fe2, timestamp=1517224378173000, }
{traceId=0097cea16167cce6, spanId=3853e86202ed5fe2, hostName=ts-ticketinfo-service, destName=ts-travel2-service, host=ts-ticketinfo-service, clock={"ts-basic-service":40,"ts-travel2-service":18,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=421c059180d1d881, timestamp=1517224378174000, }
{traceId=0097cea16167cce6, spanId=3853e86202ed5fe2, hostName=ts-travel2-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":19,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cr, parentId=421c059180d1d881, timestamp=1517224378175500, }
{traceId=0097cea16167cce6, spanId=a9e770ee7a09bc9f, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":20,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cs, parentId=421c059180d1d881, timestamp=1517224378176500, }
{traceId=0097cea16167cce6, spanId=a9e770ee7a09bc9f, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":20,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":1,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=sr, parentId=421c059180d1d881, timestamp=1517224378180500, }
{traceId=0097cea16167cce6, spanId=9af6aff3a8f50ba8, hostName=ts-seat-service, destName=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":20,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=a9e770ee7a09bc9f, timestamp=1517224378181500, }
{traceId=0097cea16167cce6, spanId=9af6aff3a8f50ba8, hostName=ts-travel2-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":21,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=sr, parentId=a9e770ee7a09bc9f, timestamp=1517224378184500, }
{traceId=0097cea16167cce6, spanId=0f04f7e853a5f9de, hostName=ts-travel2-service, destName=ts-route-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":22,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-route-service, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=cs, parentId=9af6aff3a8f50ba8, timestamp=1517224378187500, }
{traceId=0097cea16167cce6, spanId=0f04f7e853a5f9de, hostName=ts-route-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-route-service, clock={"ts-basic-service":40,"ts-travel2-service":22,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":5,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-route-service.RouteController.queryById, type=sr, parentId=9af6aff3a8f50ba8, timestamp=1517224378188500, }
{traceId=0097cea16167cce6, spanId=0f04f7e853a5f9de, hostName=ts-route-service, destName=ts-travel2-service, host=ts-route-service, clock={"ts-basic-service":40,"ts-travel2-service":22,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=9af6aff3a8f50ba8, timestamp=1517224378192500, }
{traceId=0097cea16167cce6, spanId=0f04f7e853a5f9de, hostName=ts-travel2-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":23,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=cr, parentId=9af6aff3a8f50ba8, timestamp=1517224378193500, }
{traceId=0097cea16167cce6, spanId=9af6aff3a8f50ba8, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=ss, parentId=a9e770ee7a09bc9f, timestamp=1517224378194500, }
{traceId=0097cea16167cce6, spanId=9af6aff3a8f50ba8, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":3,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=a9e770ee7a09bc9f, timestamp=1517224378197500, }
{traceId=0097cea16167cce6, spanId=2a8700028e94e7e2, hostName=ts-seat-service, destName=ts-order-other-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-order-other-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=a9e770ee7a09bc9f, timestamp=1517224378199500, }
{traceId=0097cea16167cce6, spanId=2a8700028e94e7e2, hostName=ts-order-other-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-order-other-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":5}, event=ts-order-other-service.OrderOtherController.getTicketListByDateAndTripId, type=sr, parentId=a9e770ee7a09bc9f, timestamp=1517224378200000, }
{traceId=0097cea16167cce6, spanId=2a8700028e94e7e2, hostName=ts-order-other-service, destName=ts-seat-service, host=ts-order-other-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, dest=ts-seat-service, event=ts-order-other-service.OrderOtherController.getTicketListByDateAndTripId, type=ss, parentId=a9e770ee7a09bc9f, timestamp=1517224378205000, }
{traceId=0097cea16167cce6, spanId=2a8700028e94e7e2, hostName=ts-seat-service, srcName=ts-order-other-service, src=ts-order-other-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":5,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=a9e770ee7a09bc9f, timestamp=1517224378205500, }
{traceId=0097cea16167cce6, spanId=6a906ee69e457360, hostName=ts-seat-service, destName=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":6,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, dest=ts-travel2-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=a9e770ee7a09bc9f, timestamp=1517224378206500, }
{traceId=0097cea16167cce6, spanId=6a906ee69e457360, hostName=ts-travel2-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":25,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":6,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=sr, parentId=a9e770ee7a09bc9f, timestamp=1517224378208500, }
{traceId=0097cea16167cce6, spanId=5204bd66435d09b6, hostName=ts-travel2-service, destName=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":26,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":6,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, dest=ts-train-service, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=cs, parentId=6a906ee69e457360, timestamp=1517224378211500, }
{traceId=0097cea16167cce6, spanId=5204bd66435d09b6, hostName=ts-train-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":40,"ts-travel2-service":26,"ts-price-service":2,"ts-train-service":3,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":6,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=6a906ee69e457360, timestamp=1517224378213000, }
{traceId=0097cea16167cce6, spanId=5204bd66435d09b6, hostName=ts-train-service, destName=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":40,"ts-travel2-service":26,"ts-price-service":2,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":6,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, dest=ts-travel2-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=6a906ee69e457360, timestamp=1517224378218000, }
{traceId=0097cea16167cce6, spanId=5204bd66435d09b6, hostName=ts-travel2-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":27,"ts-price-service":2,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":6,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=cr, parentId=6a906ee69e457360, timestamp=1517224378219500, }
{traceId=0097cea16167cce6, spanId=6a906ee69e457360, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":28,"ts-price-service":2,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":6,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=ss, parentId=a9e770ee7a09bc9f, timestamp=1517224378220500, }
{traceId=0097cea16167cce6, spanId=6a906ee69e457360, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":28,"ts-price-service":2,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":7,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=a9e770ee7a09bc9f, timestamp=1517224378222500, }
{traceId=0097cea16167cce6, spanId=fa77b260d524a787, hostName=ts-seat-service, destName=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":28,"ts-price-service":2,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, dest=ts-config-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=a9e770ee7a09bc9f, timestamp=1517224378223500, }
{traceId=0097cea16167cce6, spanId=fa77b260d524a787, hostName=ts-config-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":40,"ts-config-service":1,"ts-travel2-service":28,"ts-price-service":2,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, event=ts-config-service.ConfigController.query, type=sr, parentId=a9e770ee7a09bc9f, timestamp=1517224378225000, }
