
=== TestCase2 case2\fail1\basic-1 Fail execution 1 ===
{traceId=439647ef02b65e1d, spanId=439647ef02b65e1d, hostName=ts-travel-service, srcName=null, src=null, host=ts-travel-service, clock={"ts-travel-service":1}, event=ts-travel-service.TravelController.query, type=sr, parentId=, timestamp=1516935082319000, }
{traceId=3849f959c59a5ee3, spanId=1019975175d827cd, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":75,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":30,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getRouteByTripId, type=sr, parentId=24d970e0c9b64c5c, timestamp=1516935091537000, }
{traceId=3849f959c59a5ee3, spanId=6409f2f652a1b40e, hostName=ts-travel-service, destName=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":76,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":30,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-route-service, event=ts-travel-service.TravelController.getRouteByTripId, type=cs, parentId=1019975175d827cd, timestamp=1516935091541000, }
{traceId=3849f959c59a5ee3, spanId=6409f2f652a1b40e, hostName=ts-route-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":76,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":17,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":30,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-route-service.RouteController.queryById, type=sr, parentId=1019975175d827cd, timestamp=1516935091541500, }
{traceId=3849f959c59a5ee3, spanId=6409f2f652a1b40e, hostName=ts-route-service, destName=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":76,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":30,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=1019975175d827cd, timestamp=1516935091546500, }
{traceId=3849f959c59a5ee3, spanId=6409f2f652a1b40e, hostName=ts-travel-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":77,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":30,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getRouteByTripId, type=cr, parentId=1019975175d827cd, timestamp=1516935091547000, }
{traceId=3849f959c59a5ee3, spanId=1019975175d827cd, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":78,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":30,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel-service.TravelController.getRouteByTripId, type=ss, parentId=24d970e0c9b64c5c, timestamp=1516935091549000, }
{traceId=3849f959c59a5ee3, spanId=1019975175d827cd, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":78,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":31,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=24d970e0c9b64c5c, timestamp=1516935091550000, }
{traceId=3849f959c59a5ee3, spanId=6bce74199f47129b, hostName=ts-seat-service, destName=ts-order-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":78,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":32,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-order-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=24d970e0c9b64c5c, timestamp=1516935091551000, }
{traceId=3849f959c59a5ee3, spanId=6bce74199f47129b, hostName=ts-order-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-order-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":78,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":32,"ts-order-service":19,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-order-service.OrderController.getTicketListByDateAndTripId, type=sr, parentId=24d970e0c9b64c5c, timestamp=1516935091552000, }
{traceId=3849f959c59a5ee3, spanId=6bce74199f47129b, hostName=ts-order-service, destName=ts-seat-service, host=ts-order-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":78,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":32,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-order-service.OrderController.getTicketListByDateAndTripId, type=ss, parentId=24d970e0c9b64c5c, timestamp=1516935091557000, }
{traceId=3849f959c59a5ee3, spanId=6bce74199f47129b, hostName=ts-seat-service, srcName=ts-order-service, src=ts-order-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":78,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":33,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=24d970e0c9b64c5c, timestamp=1516935091558000, }
{traceId=3849f959c59a5ee3, spanId=79efe4736d8eeeb3, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":78,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":34,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=24d970e0c9b64c5c, timestamp=1516935091560000, }
{traceId=3849f959c59a5ee3, spanId=79efe4736d8eeeb3, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":79,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":34,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=sr, parentId=24d970e0c9b64c5c, timestamp=1516935091561000, }
{traceId=3849f959c59a5ee3, spanId=d185804630f1e2b2, hostName=ts-travel-service, destName=ts-train-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":80,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":34,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-train-service, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=cs, parentId=79efe4736d8eeeb3, timestamp=1516935091564000, }
{traceId=3849f959c59a5ee3, spanId=d185804630f1e2b2, hostName=ts-train-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-train-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":80,"ts-train-service":15,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":34,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=79efe4736d8eeeb3, timestamp=1516935091565000, }
{traceId=3849f959c59a5ee3, spanId=d185804630f1e2b2, hostName=ts-train-service, destName=ts-travel-service, host=ts-train-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":80,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":34,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=79efe4736d8eeeb3, timestamp=1516935091570000, }
{traceId=3849f959c59a5ee3, spanId=d185804630f1e2b2, hostName=ts-travel-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":81,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":34,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=cr, parentId=79efe4736d8eeeb3, timestamp=1516935091571000, }
{traceId=3849f959c59a5ee3, spanId=79efe4736d8eeeb3, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":82,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":34,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=ss, parentId=24d970e0c9b64c5c, timestamp=1516935091573000, }
{traceId=3849f959c59a5ee3, spanId=79efe4736d8eeeb3, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":82,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":35,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=24d970e0c9b64c5c, timestamp=1516935091574000, }
{traceId=3849f959c59a5ee3, spanId=1c46e77971767f76, hostName=ts-seat-service, destName=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":82,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":36,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-config-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=24d970e0c9b64c5c, timestamp=1516935091575000, }
{traceId=3849f959c59a5ee3, spanId=1c46e77971767f76, hostName=ts-config-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":104,"ts-config-service":5,"ts-price-service":6,"ts-travel-service":82,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":36,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-config-service.ConfigController.query, type=sr, parentId=24d970e0c9b64c5c, timestamp=1516935091577000, }
{traceId=3849f959c59a5ee3, spanId=1c46e77971767f76, hostName=ts-config-service, destName=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":104,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":82,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":36,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-config-service.ConfigController.query, type=ss, parentId=24d970e0c9b64c5c, timestamp=1516935091582000, }
{traceId=3849f959c59a5ee3, spanId=1c46e77971767f76, hostName=ts-seat-service, srcName=ts-config-service, src=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":82,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":37,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=24d970e0c9b64c5c, timestamp=1516935091584000, }
{traceId=3849f959c59a5ee3, spanId=24d970e0c9b64c5c, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":82,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=ss, parentId=5baecfa4cf7b2dfb, timestamp=1516935091585000, }
{traceId=3849f959c59a5ee3, spanId=24d970e0c9b64c5c, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":83,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=5baecfa4cf7b2dfb, timestamp=1516935091588000, }
{traceId=3849f959c59a5ee3, spanId=dc46e1952852e809, hostName=ts-travel-service, destName=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":84,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=5baecfa4cf7b2dfb, timestamp=1516935091589000, }
