
=== TestCase5 case5\fail1\basic1 Fail execution 1 ===
{traceId=5b95c52013c69df6, spanId=5b95c52013c69df6, hostName=ts-travel2-service, srcName=null, src=null, host=ts-travel2-service, clock={"ts-travel2-service":1}, event=ts-travel2-service.Travel2Controller.query, type=sr, parentId=, timestamp=1516848633177000, }
{traceId=5b95c52013c69df6, spanId=d1236845c34c03a7, hostName=ts-travel2-service, destName=ts-route-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":36,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":12,"ts-station-service":24,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-route-service, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=cs, parentId=01c0667601c30077, timestamp=1516848633510500, }
{traceId=5b95c52013c69df6, spanId=d1236845c34c03a7, hostName=ts-route-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-route-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":36,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":12,"ts-station-service":24,"ts-route-service":7,"ts-order-other-service":4}, event=ts-route-service.RouteController.queryById, type=sr, parentId=01c0667601c30077, timestamp=1516848633511500, }
{traceId=5b95c52013c69df6, spanId=d1236845c34c03a7, hostName=ts-route-service, destName=ts-travel2-service, host=ts-route-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":36,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":12,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=01c0667601c30077, timestamp=1516848633515500, }
{traceId=5b95c52013c69df6, spanId=d1236845c34c03a7, hostName=ts-travel2-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":37,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":12,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":4}, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=cr, parentId=01c0667601c30077, timestamp=1516848633516500, }
{traceId=5b95c52013c69df6, spanId=01c0667601c30077, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":38,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":12,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=ss, parentId=178b6c463d6a1593, timestamp=1516848633517500, }
{traceId=5b95c52013c69df6, spanId=01c0667601c30077, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":38,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":13,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=178b6c463d6a1593, timestamp=1516848633519500, }
{traceId=5b95c52013c69df6, spanId=94d487374c058aad, hostName=ts-seat-service, destName=ts-order-other-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":38,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":14,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":4}, dest=ts-order-other-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=178b6c463d6a1593, timestamp=1516848633520500, }
{traceId=5b95c52013c69df6, spanId=94d487374c058aad, hostName=ts-order-other-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-order-other-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":38,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":14,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":5}, event=ts-order-other-service.OrderOtherController.getTicketListByDateAndTripId, type=sr, parentId=178b6c463d6a1593, timestamp=1516848633522000, }
{traceId=5b95c52013c69df6, spanId=94d487374c058aad, hostName=ts-order-other-service, destName=ts-seat-service, host=ts-order-other-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":38,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":14,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, dest=ts-seat-service, event=ts-order-other-service.OrderOtherController.getTicketListByDateAndTripId, type=ss, parentId=178b6c463d6a1593, timestamp=1516848633526000, }
{traceId=5b95c52013c69df6, spanId=94d487374c058aad, hostName=ts-seat-service, srcName=ts-order-other-service, src=ts-order-other-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":38,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":15,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=178b6c463d6a1593, timestamp=1516848633527500, }
{traceId=5b95c52013c69df6, spanId=5fcdb37c1694539e, hostName=ts-seat-service, destName=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":38,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":16,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, dest=ts-travel2-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=178b6c463d6a1593, timestamp=1516848633528500, }
{traceId=5b95c52013c69df6, spanId=5fcdb37c1694539e, hostName=ts-travel2-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":39,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":16,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=sr, parentId=178b6c463d6a1593, timestamp=1516848633530000, }
{traceId=5b95c52013c69df6, spanId=6c7fe76319072878, hostName=ts-travel2-service, destName=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":40,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":16,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, dest=ts-train-service, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=cs, parentId=5fcdb37c1694539e, timestamp=1516848633533000, }
{traceId=5b95c52013c69df6, spanId=6c7fe76319072878, hostName=ts-train-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":40,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":5,"ts-seat-service":16,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=5fcdb37c1694539e, timestamp=1516848633534500, }
{traceId=5b95c52013c69df6, spanId=6c7fe76319072878, hostName=ts-train-service, destName=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":40,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":6,"ts-seat-service":16,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, dest=ts-travel2-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=5fcdb37c1694539e, timestamp=1516848633539500, }
{traceId=5b95c52013c69df6, spanId=6c7fe76319072878, hostName=ts-travel2-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":41,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":6,"ts-seat-service":16,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=cr, parentId=5fcdb37c1694539e, timestamp=1516848633541000, }
{traceId=5b95c52013c69df6, spanId=5fcdb37c1694539e, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":42,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":6,"ts-seat-service":16,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=ss, parentId=178b6c463d6a1593, timestamp=1516848633542000, }
{traceId=5b95c52013c69df6, spanId=5fcdb37c1694539e, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":42,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":6,"ts-seat-service":17,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=178b6c463d6a1593, timestamp=1516848633543500, }
{traceId=5b95c52013c69df6, spanId=7187ca2f80d57c6f, hostName=ts-seat-service, destName=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":42,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":6,"ts-seat-service":18,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, dest=ts-config-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=178b6c463d6a1593, timestamp=1516848633545500, }
{traceId=5b95c52013c69df6, spanId=7187ca2f80d57c6f, hostName=ts-config-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":48,"ts-config-service":3,"ts-travel2-service":42,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":6,"ts-seat-service":18,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, event=ts-config-service.ConfigController.query, type=sr, parentId=178b6c463d6a1593, timestamp=1516848633548000, }
{traceId=5b95c52013c69df6, spanId=7187ca2f80d57c6f, hostName=ts-config-service, destName=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":42,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":6,"ts-seat-service":18,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, dest=ts-seat-service, event=ts-config-service.ConfigController.query, type=ss, parentId=178b6c463d6a1593, timestamp=1516848633553000, }
{traceId=5b95c52013c69df6, spanId=7187ca2f80d57c6f, hostName=ts-seat-service, srcName=ts-config-service, src=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":42,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":6,"ts-seat-service":19,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=178b6c463d6a1593, timestamp=1516848633555500, }
{traceId=5b95c52013c69df6, spanId=178b6c463d6a1593, hostName=ts-seat-service, destName=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":42,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":6,"ts-seat-service":20,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, dest=ts-travel2-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=ss, parentId=5b95c52013c69df6, timestamp=1516848633556500, }
{traceId=5b95c52013c69df6, spanId=178b6c463d6a1593, hostName=ts-travel2-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":43,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":6,"ts-seat-service":20,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, event=ts-travel2-service.Travel2Controller.query, type=cr, parentId=5b95c52013c69df6, timestamp=1516848633559000, }
{traceId=5b95c52013c69df6, spanId=76b9504527b7b8a6, hostName=ts-travel2-service, destName=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":44,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":6,"ts-seat-service":20,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, dest=ts-train-service, event=ts-travel2-service.Travel2Controller.query, type=cs, parentId=5b95c52013c69df6, timestamp=1516848633560000, }
{traceId=5b95c52013c69df6, spanId=76b9504527b7b8a6, hostName=ts-train-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":44,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":7,"ts-seat-service":20,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=5b95c52013c69df6, timestamp=1516848633561500, }
{traceId=5b95c52013c69df6, spanId=76b9504527b7b8a6, hostName=ts-train-service, destName=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":44,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":8,"ts-seat-service":20,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, dest=ts-travel2-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=5b95c52013c69df6, timestamp=1516848633565500, }
{traceId=5b95c52013c69df6, spanId=76b9504527b7b8a6, hostName=ts-travel2-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":45,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":8,"ts-seat-service":20,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, event=ts-travel2-service.Travel2Controller.query, type=cr, parentId=5b95c52013c69df6, timestamp=1516848633567000, }
{traceId=5b95c52013c69df6, spanId=b9b2cd0fdb5329bb, hostName=ts-travel2-service, destName=ts-route-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":8,"ts-seat-service":20,"ts-station-service":24,"ts-route-service":8,"ts-order-other-service":6}, dest=ts-route-service, event=ts-travel2-service.Travel2Controller.query, type=cs, parentId=5b95c52013c69df6, timestamp=1516848633568000, }
{traceId=5b95c52013c69df6, spanId=b9b2cd0fdb5329bb, hostName=ts-route-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-route-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":8,"ts-seat-service":20,"ts-station-service":24,"ts-route-service":9,"ts-order-other-service":6}, event=ts-route-service.RouteController.queryById, type=sr, parentId=5b95c52013c69df6, timestamp=1516848633569000, }
{traceId=5b95c52013c69df6, spanId=b9b2cd0fdb5329bb, hostName=ts-route-service, destName=ts-travel2-service, host=ts-route-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":8,"ts-seat-service":20,"ts-station-service":24,"ts-route-service":10,"ts-order-other-service":6}, dest=ts-travel2-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=5b95c52013c69df6, timestamp=1516848633573000, }
{traceId=5b95c52013c69df6, spanId=b9b2cd0fdb5329bb, hostName=ts-travel2-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":47,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":8,"ts-seat-service":20,"ts-station-service":24,"ts-route-service":10,"ts-order-other-service":6}, event=ts-travel2-service.Travel2Controller.query, type=cr, parentId=5b95c52013c69df6, timestamp=1516848633574000, }
{traceId=5b95c52013c69df6, spanId=d4d9effdcb234d78, hostName=ts-travel2-service, destName=ts-route-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":48,"ts-ticketinfo-service":36,"ts-price-service":2,"ts-train-service":8,"ts-seat-service":20,"ts-station-service":24,"ts-route-service":10,"ts-order-other-service":6}, dest=ts-route-service, event=ts-travel2-service.Travel2Controller.query, type=cs, parentId=5b95c52013c69df6, timestamp=1516848633575000, }
