
=== TestCase9 case9\success\basic-2 Success execution 1 ===
{traceId=42f9bdd7318e5402, spanId=42f9bdd7318e5402, hostName=ts-preserve-other-service, srcName=null, src=null, host=ts-preserve-other-service, clock={"ts-preserve-other-service":1}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=sr, parentId=, timestamp=1517221589308000, }
{traceId=42f9bdd7318e5402, spanId=c17974e63dad0749, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":38,"ts-travel2-service":18,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":26,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=69a968265e607016, timestamp=1517221589609000, }
{traceId=42f9bdd7318e5402, spanId=c17974e63dad0749, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":39,"ts-travel2-service":18,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":26,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=69a968265e607016, timestamp=1517221589610000, }
{traceId=42f9bdd7318e5402, spanId=69a968265e607016, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":40,"ts-travel2-service":18,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":26,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=043a8f9ee5d8c0f0, timestamp=1517221589612000, }
{traceId=42f9bdd7318e5402, spanId=69a968265e607016, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":40,"ts-travel2-service":18,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":27,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=043a8f9ee5d8c0f0, timestamp=1517221589613000, }
{traceId=42f9bdd7318e5402, spanId=043a8f9ee5d8c0f0, hostName=ts-ticketinfo-service, destName=ts-travel2-service, host=ts-ticketinfo-service, clock={"ts-basic-service":40,"ts-travel2-service":18,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=a20d9600eee8742f, timestamp=1517221589614000, }
{traceId=42f9bdd7318e5402, spanId=043a8f9ee5d8c0f0, hostName=ts-travel2-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":19,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cr, parentId=a20d9600eee8742f, timestamp=1517221589615500, }
{traceId=42f9bdd7318e5402, spanId=a5633584f822c761, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":20,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cs, parentId=a20d9600eee8742f, timestamp=1517221589616500, }
{traceId=42f9bdd7318e5402, spanId=a5633584f822c761, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":20,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":1,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=sr, parentId=a20d9600eee8742f, timestamp=1517221589618000, }
{traceId=42f9bdd7318e5402, spanId=e28fbd83ae763453, hostName=ts-seat-service, destName=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":20,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=a5633584f822c761, timestamp=1517221589620000, }
{traceId=42f9bdd7318e5402, spanId=e28fbd83ae763453, hostName=ts-travel2-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":21,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=sr, parentId=a5633584f822c761, timestamp=1517221589621500, }
{traceId=42f9bdd7318e5402, spanId=1de1f8e28462bc76, hostName=ts-travel2-service, destName=ts-route-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":22,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-route-service, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=cs, parentId=e28fbd83ae763453, timestamp=1517221589625500, }
{traceId=42f9bdd7318e5402, spanId=1de1f8e28462bc76, hostName=ts-route-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-route-service, clock={"ts-basic-service":40,"ts-travel2-service":22,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":5,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-route-service.RouteController.queryById, type=sr, parentId=e28fbd83ae763453, timestamp=1517221589626500, }
{traceId=42f9bdd7318e5402, spanId=1de1f8e28462bc76, hostName=ts-route-service, destName=ts-travel2-service, host=ts-route-service, clock={"ts-basic-service":40,"ts-travel2-service":22,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=e28fbd83ae763453, timestamp=1517221589630500, }
{traceId=42f9bdd7318e5402, spanId=1de1f8e28462bc76, hostName=ts-travel2-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":23,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=cr, parentId=e28fbd83ae763453, timestamp=1517221589631500, }
{traceId=42f9bdd7318e5402, spanId=e28fbd83ae763453, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=ss, parentId=a5633584f822c761, timestamp=1517221589632500, }
{traceId=42f9bdd7318e5402, spanId=e28fbd83ae763453, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":3,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=a5633584f822c761, timestamp=1517221589634000, }
{traceId=42f9bdd7318e5402, spanId=299b026e3c855eca, hostName=ts-seat-service, destName=ts-order-other-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-order-other-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=a5633584f822c761, timestamp=1517221589636000, }
{traceId=42f9bdd7318e5402, spanId=299b026e3c855eca, hostName=ts-order-other-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-order-other-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":5}, event=ts-order-other-service.OrderOtherController.getTicketListByDateAndTripId, type=sr, parentId=a5633584f822c761, timestamp=1517221589637000, }
{traceId=42f9bdd7318e5402, spanId=299b026e3c855eca, hostName=ts-order-other-service, destName=ts-seat-service, host=ts-order-other-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, dest=ts-seat-service, event=ts-order-other-service.OrderOtherController.getTicketListByDateAndTripId, type=ss, parentId=a5633584f822c761, timestamp=1517221589643000, }
{traceId=42f9bdd7318e5402, spanId=299b026e3c855eca, hostName=ts-seat-service, srcName=ts-order-other-service, src=ts-order-other-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":5,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=a5633584f822c761, timestamp=1517221589644000, }
{traceId=42f9bdd7318e5402, spanId=bb515f72cacdb88e, hostName=ts-seat-service, destName=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":6,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, dest=ts-travel2-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=a5633584f822c761, timestamp=1517221589645000, }
{traceId=42f9bdd7318e5402, spanId=bb515f72cacdb88e, hostName=ts-travel2-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":25,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":6,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=sr, parentId=a5633584f822c761, timestamp=1517221589646000, }
{traceId=42f9bdd7318e5402, spanId=3e94d37f30db90ee, hostName=ts-travel2-service, destName=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":26,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":6,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, dest=ts-train-service, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=cs, parentId=bb515f72cacdb88e, timestamp=1517221589650000, }
{traceId=42f9bdd7318e5402, spanId=3e94d37f30db90ee, hostName=ts-train-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":40,"ts-travel2-service":26,"ts-price-service":2,"ts-train-service":3,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":6,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=bb515f72cacdb88e, timestamp=1517221589650500, }
{traceId=42f9bdd7318e5402, spanId=3e94d37f30db90ee, hostName=ts-train-service, destName=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":40,"ts-travel2-service":26,"ts-price-service":2,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":6,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, dest=ts-travel2-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=bb515f72cacdb88e, timestamp=1517221589656500, }
{traceId=42f9bdd7318e5402, spanId=3e94d37f30db90ee, hostName=ts-travel2-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":27,"ts-price-service":2,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":6,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=cr, parentId=bb515f72cacdb88e, timestamp=1517221589657000, }
{traceId=42f9bdd7318e5402, spanId=bb515f72cacdb88e, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":28,"ts-price-service":2,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":6,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=ss, parentId=a5633584f822c761, timestamp=1517221589659000, }
{traceId=42f9bdd7318e5402, spanId=bb515f72cacdb88e, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":28,"ts-price-service":2,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":7,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=a5633584f822c761, timestamp=1517221589660000, }
