
=== TestCase2 case2\success\basic2 Success execution 1 ===
{traceId=bbd4be1a07d4360d, spanId=bbd4be1a07d4360d, hostName=ts-preserve-other-service, srcName=null, src=null, host=ts-preserve-other-service, clock={"ts-preserve-other-service":1}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=sr, parentId=, timestamp=1517222711091000, }
{traceId=bbd4be1a07d4360d, spanId=87febcfdf4929ecb, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":38,"ts-travel2-service":18,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":26,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=823300b6cdf9e7ea, timestamp=1517222711355500, }
{traceId=bbd4be1a07d4360d, spanId=87febcfdf4929ecb, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":39,"ts-travel2-service":18,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":26,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=823300b6cdf9e7ea, timestamp=1517222711357000, }
{traceId=bbd4be1a07d4360d, spanId=823300b6cdf9e7ea, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":40,"ts-travel2-service":18,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":26,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=3cf16c8497c77276, timestamp=1517222711358000, }
{traceId=bbd4be1a07d4360d, spanId=823300b6cdf9e7ea, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":40,"ts-travel2-service":18,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":27,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=3cf16c8497c77276, timestamp=1517222711359500, }
{traceId=bbd4be1a07d4360d, spanId=3cf16c8497c77276, hostName=ts-ticketinfo-service, destName=ts-travel2-service, host=ts-ticketinfo-service, clock={"ts-basic-service":40,"ts-travel2-service":18,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=1c9381415b51020c, timestamp=1517222711361500, }
{traceId=bbd4be1a07d4360d, spanId=3cf16c8497c77276, hostName=ts-travel2-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":19,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cr, parentId=1c9381415b51020c, timestamp=1517222711362500, }
{traceId=bbd4be1a07d4360d, spanId=0ec8e01ebf0096b3, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":20,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cs, parentId=1c9381415b51020c, timestamp=1517222711363500, }
{traceId=bbd4be1a07d4360d, spanId=0ec8e01ebf0096b3, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":20,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":1,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=sr, parentId=1c9381415b51020c, timestamp=1517222711365000, }
{traceId=bbd4be1a07d4360d, spanId=fef5155a237ea8aa, hostName=ts-seat-service, destName=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":20,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=0ec8e01ebf0096b3, timestamp=1517222711367000, }
{traceId=bbd4be1a07d4360d, spanId=fef5155a237ea8aa, hostName=ts-travel2-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":21,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=sr, parentId=0ec8e01ebf0096b3, timestamp=1517222711369000, }
{traceId=bbd4be1a07d4360d, spanId=db855f90b9405581, hostName=ts-travel2-service, destName=ts-route-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":22,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-route-service, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=cs, parentId=fef5155a237ea8aa, timestamp=1517222711372000, }
{traceId=bbd4be1a07d4360d, spanId=db855f90b9405581, hostName=ts-route-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-route-service, clock={"ts-basic-service":40,"ts-travel2-service":22,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":5,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-route-service.RouteController.queryById, type=sr, parentId=fef5155a237ea8aa, timestamp=1517222711373000, }
{traceId=bbd4be1a07d4360d, spanId=db855f90b9405581, hostName=ts-route-service, destName=ts-travel2-service, host=ts-route-service, clock={"ts-basic-service":40,"ts-travel2-service":22,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=fef5155a237ea8aa, timestamp=1517222711377000, }
{traceId=bbd4be1a07d4360d, spanId=db855f90b9405581, hostName=ts-travel2-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":23,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=cr, parentId=fef5155a237ea8aa, timestamp=1517222711378000, }
{traceId=bbd4be1a07d4360d, spanId=fef5155a237ea8aa, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=ss, parentId=0ec8e01ebf0096b3, timestamp=1517222711379000, }
{traceId=bbd4be1a07d4360d, spanId=fef5155a237ea8aa, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":3,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=0ec8e01ebf0096b3, timestamp=1517222711381000, }
{traceId=bbd4be1a07d4360d, spanId=badd52893aa23478, hostName=ts-seat-service, destName=ts-order-other-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":4}, dest=ts-order-other-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=0ec8e01ebf0096b3, timestamp=1517222711382000, }
{traceId=bbd4be1a07d4360d, spanId=badd52893aa23478, hostName=ts-order-other-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-order-other-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":5}, event=ts-order-other-service.OrderOtherController.getTicketListByDateAndTripId, type=sr, parentId=0ec8e01ebf0096b3, timestamp=1517222711383500, }
{traceId=bbd4be1a07d4360d, spanId=badd52893aa23478, hostName=ts-order-other-service, destName=ts-seat-service, host=ts-order-other-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, dest=ts-seat-service, event=ts-order-other-service.OrderOtherController.getTicketListByDateAndTripId, type=ss, parentId=0ec8e01ebf0096b3, timestamp=1517222711387500, }
{traceId=bbd4be1a07d4360d, spanId=badd52893aa23478, hostName=ts-seat-service, srcName=ts-order-other-service, src=ts-order-other-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":5,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=0ec8e01ebf0096b3, timestamp=1517222711389000, }
{traceId=bbd4be1a07d4360d, spanId=ad624ccf89d338bf, hostName=ts-seat-service, destName=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":6,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, dest=ts-travel2-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=0ec8e01ebf0096b3, timestamp=1517222711390000, }
{traceId=bbd4be1a07d4360d, spanId=ad624ccf89d338bf, hostName=ts-travel2-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":25,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":6,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=sr, parentId=0ec8e01ebf0096b3, timestamp=1517222711391000, }
{traceId=bbd4be1a07d4360d, spanId=47b46d082b82f115, hostName=ts-travel2-service, destName=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":26,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":6,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, dest=ts-train-service, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=cs, parentId=ad624ccf89d338bf, timestamp=1517222711394000, }
{traceId=bbd4be1a07d4360d, spanId=47b46d082b82f115, hostName=ts-train-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":40,"ts-travel2-service":26,"ts-price-service":2,"ts-train-service":3,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":6,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=ad624ccf89d338bf, timestamp=1517222711394500, }
{traceId=bbd4be1a07d4360d, spanId=47b46d082b82f115, hostName=ts-train-service, destName=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":40,"ts-travel2-service":26,"ts-price-service":2,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":6,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, dest=ts-travel2-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=ad624ccf89d338bf, timestamp=1517222711399500, }
{traceId=bbd4be1a07d4360d, spanId=47b46d082b82f115, hostName=ts-travel2-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":27,"ts-price-service":2,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":6,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=cr, parentId=ad624ccf89d338bf, timestamp=1517222711400000, }
{traceId=bbd4be1a07d4360d, spanId=ad624ccf89d338bf, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":28,"ts-price-service":2,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":6,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=ss, parentId=0ec8e01ebf0096b3, timestamp=1517222711403000, }
{traceId=bbd4be1a07d4360d, spanId=ad624ccf89d338bf, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":28,"ts-price-service":2,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-ticketinfo-service":28,"ts-preserve-other-service":8,"ts-seat-service":7,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":6}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=0ec8e01ebf0096b3, timestamp=1517222711404000, }
