
=== TestCase8 case8\fail1\basic-1 Fail execution 1 ===
{traceId=732e6a06600f65b5, spanId=732e6a06600f65b5, hostName=ts-travel-service, srcName=null, src=null, host=ts-travel-service, clock={"ts-travel-service":1}, event=ts-travel-service.TravelController.query, type=sr, parentId=, timestamp=1516944720276000, }
{traceId=65fbd7db8a02654e, spanId=7e3d6b9106d49863, hostName=ts-preserve-service, srcName=ts-station-service, src=ts-station-service, host=ts-preserve-service, clock={"ts-basic-service":112,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":20,"ts-contacts-service":8,"ts-station-service":64,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":39,"ts-order-other-service":4}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=c56ecb544e2b894b, timestamp=1516944727913000, }
{traceId=65fbd7db8a02654e, spanId=147357dc0167c789, hostName=ts-preserve-service, destName=ts-ticketinfo-service, host=ts-preserve-service, clock={"ts-basic-service":112,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":20,"ts-contacts-service":8,"ts-station-service":64,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cs, parentId=c56ecb544e2b894b, timestamp=1516944727915000, }
{traceId=65fbd7db8a02654e, spanId=147357dc0167c789, hostName=ts-ticketinfo-service, srcName=ts-preserve-service, src=ts-preserve-service, host=ts-ticketinfo-service, clock={"ts-basic-service":112,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":20,"ts-contacts-service":8,"ts-station-service":64,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":77,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=sr, parentId=c56ecb544e2b894b, timestamp=1516944727916000, }
{traceId=65fbd7db8a02654e, spanId=c2153d1a078466a5, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":112,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":20,"ts-contacts-service":8,"ts-station-service":64,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=cs, parentId=147357dc0167c789, timestamp=1516944727918000, }
{traceId=65fbd7db8a02654e, spanId=c2153d1a078466a5, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":113,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":20,"ts-contacts-service":8,"ts-station-service":64,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=sr, parentId=147357dc0167c789, timestamp=1516944727920000, }
{traceId=65fbd7db8a02654e, spanId=47d7e0e289e63402, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":114,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":20,"ts-contacts-service":8,"ts-station-service":64,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=c2153d1a078466a5, timestamp=1516944727921000, }
{traceId=65fbd7db8a02654e, spanId=47d7e0e289e63402, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":114,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":20,"ts-contacts-service":8,"ts-station-service":65,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, event=ts-station-service.StationController.exist, type=sr, parentId=c2153d1a078466a5, timestamp=1516944727923000, }
{traceId=65fbd7db8a02654e, spanId=47d7e0e289e63402, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":114,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":20,"ts-contacts-service":8,"ts-station-service":66,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=c2153d1a078466a5, timestamp=1516944727926000, }
{traceId=65fbd7db8a02654e, spanId=47d7e0e289e63402, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":115,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":20,"ts-contacts-service":8,"ts-station-service":66,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=c2153d1a078466a5, timestamp=1516944727928000, }
{traceId=65fbd7db8a02654e, spanId=acdc0dff9945fb0d, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":116,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":20,"ts-contacts-service":8,"ts-station-service":66,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=c2153d1a078466a5, timestamp=1516944727930000, }
{traceId=65fbd7db8a02654e, spanId=acdc0dff9945fb0d, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":116,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":20,"ts-contacts-service":8,"ts-station-service":67,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, event=ts-station-service.StationController.exist, type=sr, parentId=c2153d1a078466a5, timestamp=1516944727932000, }
{traceId=65fbd7db8a02654e, spanId=acdc0dff9945fb0d, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":116,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":20,"ts-contacts-service":8,"ts-station-service":68,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=c2153d1a078466a5, timestamp=1516944727935000, }
{traceId=65fbd7db8a02654e, spanId=acdc0dff9945fb0d, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":117,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":20,"ts-contacts-service":8,"ts-station-service":68,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=c2153d1a078466a5, timestamp=1516944727937000, }
{traceId=65fbd7db8a02654e, spanId=20a961a2bcdd5d74, hostName=ts-basic-service, destName=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":118,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":20,"ts-contacts-service":8,"ts-station-service":68,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, dest=ts-train-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=c2153d1a078466a5, timestamp=1516944727938000, }
{traceId=65fbd7db8a02654e, spanId=20a961a2bcdd5d74, hostName=ts-train-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":118,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":21,"ts-contacts-service":8,"ts-station-service":68,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=c2153d1a078466a5, timestamp=1516944727939500, }
{traceId=65fbd7db8a02654e, spanId=20a961a2bcdd5d74, hostName=ts-train-service, destName=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":118,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":68,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=c2153d1a078466a5, timestamp=1516944727943500, }
{traceId=65fbd7db8a02654e, spanId=20a961a2bcdd5d74, hostName=ts-basic-service, srcName=ts-train-service, src=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":119,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":68,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=c2153d1a078466a5, timestamp=1516944727945000, }
{traceId=65fbd7db8a02654e, spanId=c755a4d9020706cd, hostName=ts-basic-service, destName=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":120,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":68,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, dest=ts-route-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=c2153d1a078466a5, timestamp=1516944727946000, }
{traceId=65fbd7db8a02654e, spanId=c755a4d9020706cd, hostName=ts-route-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":120,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":68,"ts-route-service":21,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, event=ts-route-service.RouteController.queryById, type=sr, parentId=c2153d1a078466a5, timestamp=1516944727947500, }
{traceId=65fbd7db8a02654e, spanId=c755a4d9020706cd, hostName=ts-route-service, destName=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":120,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":68,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=c2153d1a078466a5, timestamp=1516944727951500, }
{traceId=65fbd7db8a02654e, spanId=c755a4d9020706cd, hostName=ts-basic-service, srcName=ts-route-service, src=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":121,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":68,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=c2153d1a078466a5, timestamp=1516944727953000, }
{traceId=65fbd7db8a02654e, spanId=f2643d4cf93bcff3, hostName=ts-basic-service, destName=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":122,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":68,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, dest=ts-price-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=c2153d1a078466a5, timestamp=1516944727954000, }
{traceId=65fbd7db8a02654e, spanId=f2643d4cf93bcff3, hostName=ts-price-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":122,"ts-config-service":8,"ts-price-service":7,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":68,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, event=ts-price-service.PriceController.query, type=sr, parentId=c2153d1a078466a5, timestamp=1516944727955000, }
{traceId=65fbd7db8a02654e, spanId=f2643d4cf93bcff3, hostName=ts-price-service, destName=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":122,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":68,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-price-service.PriceController.query, type=ss, parentId=c2153d1a078466a5, timestamp=1516944727961000, }
{traceId=65fbd7db8a02654e, spanId=f2643d4cf93bcff3, hostName=ts-basic-service, srcName=ts-price-service, src=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":123,"ts-config-service":8,"ts-price-service":8,"ts-travel-service":100,"ts-train-service":22,"ts-contacts-service":8,"ts-station-service":68,"ts-route-service":22,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":78,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":40,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=c2153d1a078466a5, timestamp=1516944727962000, }
